Municipality,Municipality Latitude,Municipality Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Chalandri,38.016666666666666,23.8,α λα γκρεκ,38.01985946161132,23.80373014982928,Bakery
Chalandri,38.016666666666666,23.8,Lollo’s Atene,38.01744704405418,23.795406949465967,Pizza Place
Chalandri,38.016666666666666,23.8,9Βήτα Home Bar,38.02030880260806,23.798986416263325,Bar
Chalandri,38.016666666666666,23.8,The Local Pub,38.021079394611405,23.80201478721053,Pub
Chalandri,38.016666666666666,23.8,Τζίντζερ,38.02097641157992,23.800485411707186,Cocktail Bar
Chalandri,38.016666666666666,23.8,Crêpe Diem,38.020622206121274,23.798637505891136,Sandwich Place
Chalandri,38.016666666666666,23.8,Sexopolis - Be Sexy. Be Happy!,38.020130904039995,23.798165891775103,Adult Boutique
Chalandri,38.016666666666666,23.8,La Gratella,38.01994538842513,23.796440184912313,Italian Restaurant
Chalandri,38.016666666666666,23.8,Cantiniero,38.020719895077455,23.798486301084544,Fast Food Restaurant
Chalandri,38.016666666666666,23.8,Theory,38.02140367558465,23.799763174551273,Bar
Chalandri,38.016666666666666,23.8,Al Pino,38.017453941503526,23.79697532791911,Italian Restaurant
Chalandri,38.016666666666666,23.8,Μπακαλοταβέρνα,38.02079034401731,23.799227228435704,Taverna
Chalandri,38.016666666666666,23.8,Petite Fleur,38.02130403927222,23.797999138973395,Café
Chalandri,38.016666666666666,23.8,7th Thought,38.02077879580097,23.800957915031603,Café
Chalandri,38.016666666666666,23.8,Nomad,38.020833468731865,23.799334631287532,Café
Chalandri,38.016666666666666,23.8,CHEFI THE RESTAURANT,38.01699026875377,23.796684300217027,Restaurant
Chalandri,38.016666666666666,23.8,Body Zone Fitness Studio,38.02066983825826,23.800772210404492,Gym / Fitness Center
Chalandri,38.016666666666666,23.8,Penny Lane Comfort Food,38.02030713131106,23.798961206123362,Comfort Food Restaurant
Chalandri,38.016666666666666,23.8,Ευριπίδης στη Στοά,38.02198696351982,23.79992137656096,Bookstore
Chalandri,38.016666666666666,23.8,Κρητικός Supermarkets,38.01700225475053,23.800918565124466,Supermarket
Chalandri,38.016666666666666,23.8,Κόκκινη Σβούρα,38.02169478453961,23.802279965924697,Café
Chalandri,38.016666666666666,23.8,Halandri Square (Πλατεία Χαλανδρίου),38.02137925181042,23.797813653945923,Plaza
Chalandri,38.016666666666666,23.8,Το Βαζάκι,38.02089730593819,23.802653417150196,Juice Bar
Chalandri,38.016666666666666,23.8,arasso,38.020599,23.798642,Coffee Shop
Chalandri,38.016666666666666,23.8,Fresh,38.019495952424904,23.79458329091786,Dessert Shop
Chalandri,38.016666666666666,23.8,Snatch,38.02030285808373,23.79646582764435,Bar
Chalandri,38.016666666666666,23.8,Mr. Peacock,38.02235999896537,23.799252230937594,Breakfast Spot
Chalandri,38.016666666666666,23.8,Το Ουζερί του Μήτσου,38.02148870129979,23.79762513270738,Ouzeri
Chalandri,38.016666666666666,23.8,The Bakers,38.022560880440956,23.80082532152726,Bakery
Chalandri,38.016666666666666,23.8,Sixteen Bar,38.02113479741806,23.79998097375522,Bar
Chalandri,38.016666666666666,23.8,Le Beirut,38.02076,23.80384,Lebanese Restaurant
Chalandri,38.016666666666666,23.8,Motokinisi New Megastore,38.01863338957364,23.805760607092243,Motorcycle Shop
Chalandri,38.016666666666666,23.8,Hunters,38.021842,23.803178,Restaurant
Chalandri,38.016666666666666,23.8,Ancho Mexican Grill,38.02257529036116,23.79795842557687,Mexican Restaurant
Chalandri,38.016666666666666,23.8,Sticky Χαλανδρίου,38.020690537805706,23.800163812480058,Arts & Crafts Store
Chalandri,38.016666666666666,23.8,Wine not?,38.02101012619613,23.79758718674097,Wine Bar
Chalandri,38.016666666666666,23.8,Kitsoulas (Κίτσουλας),38.01628521365402,23.791645838753904,Taverna
Chalandri,38.016666666666666,23.8,PORTRET | Exclusive Boutique,38.02094214764009,23.799866205477983,Clothing Store
Chalandri,38.016666666666666,23.8,Hick's,38.02100018612107,23.798677086093974,Bar
Chalandri,38.016666666666666,23.8,White Monkey,38.022436870795886,23.798169523829667,Cocktail Bar
Chalandri,38.016666666666666,23.8,Ψαράκια & Θαλασσινά,38.02317125603384,23.800124223753095,Seafood Restaurant
Chalandri,38.016666666666666,23.8,360 Personal Training Studio,38.021751822815126,23.800674216764044,Gym / Fitness Center
Chalandri,38.016666666666666,23.8,Πεζόδρομος Χαλανδρίου,38.021783252852856,23.800436887718245,Pedestrian Plaza
Chalandri,38.016666666666666,23.8,Mokpo,38.02229988243866,23.79616097367764,Cupcake Shop
Chalandri,38.016666666666666,23.8,Small Market,38.01582993508486,23.79246488599513,Convenience Store
Chalandri,38.016666666666666,23.8,Nuts & Berries,38.023286259374714,23.8002570600155,Coffee Shop
Chalandri,38.016666666666666,23.8,Χαλκιαδάκης Γεύσεις Κρήτης,38.01807590749351,23.795988849585846,Grocery Store
Chalandri,38.016666666666666,23.8,Butterfly,38.02259312860706,23.802045577265307,Cocktail Bar
Chalandri,38.016666666666666,23.8,Loukoumania,38.02063,23.79873,Donut Shop
Chalandri,38.016666666666666,23.8,Ψωμί & Αλάτι,38.0216137541862,23.79775089333456,Greek Restaurant
Chalandri,38.016666666666666,23.8,Η Άποψις (Ουζερί Η Άποψις),38.02241568034867,23.795719100778054,Ouzeri
Chalandri,38.016666666666666,23.8,Vodafone,38.02239660549756,23.800009236791688,Mobile Phone Shop
Chalandri,38.016666666666666,23.8,Inglot,38.02159413316712,23.800157152646687,Cosmetics Shop
Chalandri,38.016666666666666,23.8,Fusion,38.022343,23.798788,Nail Salon
Chalandri,38.016666666666666,23.8,Handromania,38.021031397672836,23.7985848929752,Arts & Crafts Store
Chalandri,38.016666666666666,23.8,Icon Fitness - Chalandri,38.015013809463774,23.790287223808992,Gym / Fitness Center
Chalandri,38.016666666666666,23.8,Το Μαγαζάκι της Ισιδώρας,38.019423786525046,23.791218090736745,Convenience Store
Chalandri,38.016666666666666,23.8,H&M,38.022027368334015,23.800620546239813,Clothing Store
Chalandri,38.016666666666666,23.8,Coffee Lab,38.017654,23.79608,Coffee Shop
Chalandri,38.016666666666666,23.8,Cine Αθηνά Piscines Ideales,38.02319491541959,23.794734281811746,Movie Theater
Chalandri,38.016666666666666,23.8,Καυτερός,38.01873464682984,23.78997890913748,Souvlaki Shop
Chalandri,38.016666666666666,23.8,madame shou shou,38.022079749929716,23.804975409300578,Bridal Shop
Chalandri,38.016666666666666,23.8,Κόκκινη Πιπεριά,38.02229508788344,23.798618767184912,Tsipouro Restaurant
Chalandri,38.016666666666666,23.8,Ονειρία,38.023009685114424,23.79910295177665,Meze Restaurant
Chalandri,38.016666666666666,23.8,Πολίτικες Γεύσεις Αβραάμ,38.022208625565796,23.79652802698222,Greek Restaurant
Chalandri,38.016666666666666,23.8,Gregory's (Γρηγόρης),38.01760962326649,23.80025316390943,Snack Place
Chalandri,38.016666666666666,23.8,Λαϊκή Αγορά Κάτω Χαλανδρίου,38.0126451180581,23.80113410043789,Farmers Market
Chalandri,38.016666666666666,23.8,Beverley,38.021544105369706,23.797864347648627,Dessert Shop
Chalandri,38.016666666666666,23.8,ΧΙΟΥ,38.010601455693376,23.794790026297637,Café
Chalandri,38.016666666666666,23.8,Bufala Gelato,38.021139,23.798801,Ice Cream Shop
Chalandri,38.016666666666666,23.8,Γαριδάδικο,38.022835,23.797355,Seafood Restaurant
Chalandri,38.016666666666666,23.8,Hondos Center,38.022684784230066,23.801572872165476,Cosmetics Shop
Chalandri,38.016666666666666,23.8,OAK Cava,38.02029603302451,23.78911909308664,Liquor Store
Chalandri,38.016666666666666,23.8,Axion Fitness Club,38.01927367148677,23.808974700391076,Gym / Fitness Center
Chalandri,38.016666666666666,23.8,Κουρειο - Barber Shop est. 2011,38.023891,23.805204,Health & Beauty Service
Chalandri,38.016666666666666,23.8,Portofino,38.02457048032773,23.797774865180447,Pizza Place
Chalandri,38.016666666666666,23.8,Φύση - Βλαχούλης,38.01756516877525,23.810575595919104,Flower Shop
Chalandri,38.016666666666666,23.8,Νανά Γιώτη,38.01848620987032,23.795364636892316,Dessert Shop
Chalandri,38.016666666666666,23.8,Γήπεδο Απόλλωνα Χαλανδρίου,38.01241118987063,23.803301153466844,Soccer Field
Chalandri,38.016666666666666,23.8,PhysioPolis,38.01784222906292,23.810486868982363,Yoga Studio
Chalandri,38.016666666666666,23.8,Σκλαβενίτης,38.01796906461446,23.810988907784946,Supermarket
Chalandri,38.016666666666666,23.8,I Love Souvlaki,38.02104700797146,23.79888627802335,Souvlaki Shop
Chalandri,38.016666666666666,23.8,Μπεμπέκα,38.020608368653455,23.807872693692413,Greek Restaurant
Chalandri,38.016666666666666,23.8,Gardenista,38.02234600061466,23.791930925711828,Bistro
Chalandri,38.016666666666666,23.8,Abuela,38.01933988692332,23.810327393831482,Bistro
Chalandri,38.016666666666666,23.8,Alio restaurant,38.023572,23.792573,Italian Restaurant
Chalandri,38.016666666666666,23.8,ΘΕΣ γάλα (thes gala Milk ATM),38.02479460238305,23.80778053602159,Cheese Shop
Chalandri,38.016666666666666,23.8,Max Perry,38.01788687776731,23.795810028644905,Dessert Shop
Chalandri,38.016666666666666,23.8,gelaCASA,38.02274546170668,23.798246471640013,Ice Cream Shop
Chalandri,38.016666666666666,23.8,Max Perry Chalandri,38.02283,23.801678,Pastry Shop
Chalandri,38.016666666666666,23.8,Mr. Farmer's,38.00728346198856,23.801889579193627,Grocery Store
Chalandri,38.016666666666666,23.8,procare,38.02339012137992,23.800490128302034,Electronics Store
Chalandri,38.016666666666666,23.8,Σκλαβενίτης,38.023883,23.797685,Supermarket
Chalandri,38.016666666666666,23.8,Small Market,38.0242295516012,23.805762396628374,Market
Dafni-Ymittos,37.95,23.716666666666665,Nea Smirni Grove (Άλσος Νέας Σμύρνης),37.94912940428852,23.716828540192516,Park
Dafni-Ymittos,37.95,23.716666666666665,ΑΣ Αιγέας,37.95183133388612,23.71720837624688,Martial Arts Dojo
Dafni-Ymittos,37.95,23.716666666666665,Kenko Modish Sushi Bar,37.947190010694314,23.715181994611136,Sushi Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Fitness Elite,37.95270728378832,23.715921031384397,Gym
Dafni-Ymittos,37.95,23.716666666666665,Fresh,37.947595457420945,23.71498479599707,Dessert Shop
Dafni-Ymittos,37.95,23.716666666666665,Nea Smirni Square (Πλατεία Νέας Σμύρνης),37.94665546249211,23.7135046196655,Plaza
Dafni-Ymittos,37.95,23.716666666666665,Μπαρ Μπεε Κιου,37.94757808469817,23.715795810253105,Burger Joint
Dafni-Ymittos,37.95,23.716666666666665,Milionis Panagiotis,37.95032932945084,23.711461479811668,Salon / Barbershop
Dafni-Ymittos,37.95,23.716666666666665,Zeas Pizza,37.952821025041544,23.71627439343795,Pizza Place
Dafni-Ymittos,37.95,23.716666666666665,New Habits,37.94694643482638,23.71451255780626,Cocktail Bar
Dafni-Ymittos,37.95,23.716666666666665,La Bella Fornarina,37.946217456012526,23.71492716718242,Bakery
Dafni-Ymittos,37.95,23.716666666666665,Corpus Gym,37.94603367977542,23.716994332457098,Gym
Dafni-Ymittos,37.95,23.716666666666665,Άρωμα Πλατείας,37.94712763549143,23.713242196398273,Café
Dafni-Ymittos,37.95,23.716666666666665,Μουσικό Καφενείο,37.947893590372736,23.714457860493383,Bar
Dafni-Ymittos,37.95,23.716666666666665,Bufala Gelato,37.946499,23.71327,Ice Cream Shop
Dafni-Ymittos,37.95,23.716666666666665,Zuccherino,37.94674245145073,23.712432156802294,Ice Cream Shop
Dafni-Ymittos,37.95,23.716666666666665,το πλατειάκι μας,37.953925723062106,23.718829683670524,Grilled Meat Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Αθλοπάρκο,37.94949381283483,23.71720790863037,Recreation Center
Dafni-Ymittos,37.95,23.716666666666665,Pizzeria Dei Fratelli,37.95455976334347,23.715762075579864,Italian Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Classic Nouveau,37.9476686791167,23.716007629584734,Café
Dafni-Ymittos,37.95,23.716666666666665,Bubbletale Nea Smyrni,37.94690557545715,23.71457031088191,Bubble Tea Shop
Dafni-Ymittos,37.95,23.716666666666665,Μπαρμπαδήμος,37.9539922466664,23.715054948921495,Kebab Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Cake,37.94662776702105,23.713349687631744,Cupcake Shop
Dafni-Ymittos,37.95,23.716666666666665,Starbucks,37.946866174246914,23.71498853189262,Coffee Shop
Dafni-Ymittos,37.95,23.716666666666665,Gruppo Ottico,37.946970938017,23.712321384014462,Optical Shop
Dafni-Ymittos,37.95,23.716666666666665,Βιβλιοτοπία,37.947314685197526,23.712457305734358,Bookstore
Dafni-Ymittos,37.95,23.716666666666665,Rusty Grail,37.947190371477916,23.71302836678268,Café
Dafni-Ymittos,37.95,23.716666666666665,Pop Up,37.94730399639321,23.712749523264165,Bar
Dafni-Ymittos,37.95,23.716666666666665,Fitness Games,37.953073648034554,23.710185872352728,Gym / Fitness Center
Dafni-Ymittos,37.95,23.716666666666665,Κάρολος,37.94656,23.711668,Wine Bar
Dafni-Ymittos,37.95,23.716666666666665,Amigos,37.945088588163536,23.71216111363192,Mexican Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Η Αυλή του Καρύλλου,37.947586,23.714293,Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Fournos Tsiokas,37.95262969188674,23.713255591126124,Bakery
Dafni-Ymittos,37.95,23.716666666666665,Cultivos Coffee,37.94614,23.711716,Coffee Shop
Dafni-Ymittos,37.95,23.716666666666665,Fuego Latin Club,37.94588197609288,23.714108497299996,Nightclub
Dafni-Ymittos,37.95,23.716666666666665,Πιάτσα Καλαμάκι,37.94640327571383,23.71427702476685,Souvlaki Shop
Dafni-Ymittos,37.95,23.716666666666665,Η Ωραία Ρούμελη,37.95229384237042,23.716410819466084,Greek Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Oysho,37.94742169673595,23.71150848174939,Lingerie Store
Dafni-Ymittos,37.95,23.716666666666665,Coffix,37.95625724841014,23.71295781207746,Coffee Shop
Dafni-Ymittos,37.95,23.716666666666665,Νίκος,37.94437311863318,23.710393991503704,Snack Place
Dafni-Ymittos,37.95,23.716666666666665,Reborn Training,37.954000662839206,23.71360210354509,Gym
Dafni-Ymittos,37.95,23.716666666666665,Cup Stories,37.9460000573607,23.713129502066124,Café
Dafni-Ymittos,37.95,23.716666666666665,Cremeria Vienna,37.943513228469534,23.714062059850008,Ice Cream Shop
Dafni-Ymittos,37.95,23.716666666666665,Ciao Italia,37.955358188340306,23.71540787936955,Italian Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Flavour,37.9552188627898,23.715162573544337,Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Αφοι Αποστολίδη,37.95625744990329,23.71296021253011,Bakery
Dafni-Ymittos,37.95,23.716666666666665,Κουλουραδες,37.947117288994015,23.712163368189152,Bakery
Dafni-Ymittos,37.95,23.716666666666665,Nakama Casual Sushi Bar,37.94425052107838,23.714308930798378,Sushi Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Onassis Cultural Center Athens (Στέγη του Ιδρύματος Ωνάση),37.95802765218956,23.719011424725068,Performing Arts Venue
Dafni-Ymittos,37.95,23.716666666666665,Σινέ Φιλίπ,37.9448515731087,23.714154945729362,Indie Movie Theater
Dafni-Ymittos,37.95,23.716666666666665,Λαδόκολλα,37.95450037691426,23.712226516869883,Grilled Meat Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Blooming Corner,37.94592547761817,23.713661518473923,Cosmetics Shop
Dafni-Ymittos,37.95,23.716666666666665,Willy's,37.9562130764591,23.71029812306699,Pizza Place
Dafni-Ymittos,37.95,23.716666666666665,Τάκης Ψησταριά,37.949692852984555,23.711952798174835,Grilled Meat Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Coffee Berry,37.94632447603596,23.714575337844185,Coffee Shop
Dafni-Ymittos,37.95,23.716666666666665,Dream House,37.95041064512534,23.710123243765146,Café
Dafni-Ymittos,37.95,23.716666666666665,Απλίκα,37.94536557371427,23.711020105713164,Café
Dafni-Ymittos,37.95,23.716666666666665,Cross Training Club,37.942022778709024,23.71367445158901,Gym / Fitness Center
Dafni-Ymittos,37.95,23.716666666666665,Πρεμιέρα,37.95485079241257,23.712579962020193,Russian Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Κοτόπουλα «Ο Μάκης»,37.946925923450934,23.723637880772674,Fried Chicken Joint
Dafni-Ymittos,37.95,23.716666666666665,SEPHORA,37.945888,23.713315,Cosmetics Shop
Dafni-Ymittos,37.95,23.716666666666665,Power Wave,37.94373337020892,23.714134745242614,Gym
Dafni-Ymittos,37.95,23.716666666666665,HAPPY,37.95345760533815,23.724403439222517,Café
Dafni-Ymittos,37.95,23.716666666666665,Μασίνα,37.955342443758894,23.71516691166147,Souvlaki Shop
Dafni-Ymittos,37.95,23.716666666666665,The Burger Joint,37.94222,23.714015,Burger Joint
Dafni-Ymittos,37.95,23.716666666666665,BODY & SOUL,37.94661103203668,23.7100414307973,Gym
Dafni-Ymittos,37.95,23.716666666666665,Epitokio (Επιτόκιο),37.945133486925116,23.710798204869775,Bar
Dafni-Ymittos,37.95,23.716666666666665,Champion Club,37.947506097030185,23.71112722732388,Pool Hall
Dafni-Ymittos,37.95,23.716666666666665,Ο Βραζιλιάνος,37.94587998168,23.714766412535155,Coffee Shop
Dafni-Ymittos,37.95,23.716666666666665,Κολυμβητήριο Νέας Σμύρνης,37.94696313331339,23.721518022466377,Gym Pool
Dafni-Ymittos,37.95,23.716666666666665,Funky Monkey,37.94538107056737,23.712096581609092,Cocktail Bar
Dafni-Ymittos,37.95,23.716666666666665,Grand Hyatt Athens,37.95746536875279,23.718031755570443,Hotel
Dafni-Ymittos,37.95,23.716666666666665,Καλαμακερί,37.95680607519731,23.720087216473154,Souvlaki Shop
Dafni-Ymittos,37.95,23.716666666666665,Arte Italiana,37.94657007752444,23.71347050177461,Ice Cream Shop
Dafni-Ymittos,37.95,23.716666666666665,Stamatis Vromiko (Ali),37.954963460279764,23.724251808013687,Sandwich Place
Dafni-Ymittos,37.95,23.716666666666665,Gym(Hellas) PitBull,37.95537517900576,23.71194725123558,Gym
Dafni-Ymittos,37.95,23.716666666666665,Μυρτιά,37.940853544049645,23.7126776877052,Greek Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Johnie Hot Dog,37.95891327775405,23.71983283528765,Food Truck
Dafni-Ymittos,37.95,23.716666666666665,Ραμόνα,37.95548214663485,23.708445144523413,Taverna
Dafni-Ymittos,37.95,23.716666666666665,Ταρατατράμ,37.954678,23.724174,Other Nightlife
Dafni-Ymittos,37.95,23.716666666666665,La Strega,37.9494062407944,23.709251509579083,Italian Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Mr. Dim,37.954659789912476,23.71574638330357,Asian Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Max Perry,37.9562211143625,23.72435895803049,Dessert Shop
Dafni-Ymittos,37.95,23.716666666666665,My massage - Inner massage treatment,37.9408686516255,23.713264224904677,Massage Studio
Dafni-Ymittos,37.95,23.716666666666665,Pizza Παλλάς,37.94864778221389,23.711113929748535,Pizza Place
Dafni-Ymittos,37.95,23.716666666666665,GREY ESPRESSO BAR,37.955842865846975,23.71246147458964,Café
Dafni-Ymittos,37.95,23.716666666666665,Mr Kostis,37.956427,23.724345,Bakery
Dafni-Ymittos,37.95,23.716666666666665,Athenaeum InterContinental,37.9595474,23.721754,Hotel
Dafni-Ymittos,37.95,23.716666666666665,Forever Living Products,37.950751033574534,23.70901398320273,Cosmetics Shop
Dafni-Ymittos,37.95,23.716666666666665,The Barfly Pub,37.94593610131814,23.708896841207437,Pub
Dafni-Ymittos,37.95,23.716666666666665,Χειρός Τέχνη,37.95390269224559,23.726458448090955,Nail Salon
Dafni-Ymittos,37.95,23.716666666666665,Μίτος - Μανωλιός,37.95872367262311,23.71023878964426,Meze Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Record house,37.94631348974064,23.711598586044676,Music Store
Dafni-Ymittos,37.95,23.716666666666665,Milonas Tennis Club,37.94214072886563,23.709771821873403,Tennis Stadium
Dafni-Ymittos,37.95,23.716666666666665,Despina,37.94725449529601,23.711243344910073,Dessert Shop
Dafni-Ymittos,37.95,23.716666666666665,Vassilis Grill House,37.95833880641025,23.723058575912805,Greek Restaurant
Dafni-Ymittos,37.95,23.716666666666665,Memento,37.95193939410137,23.70645874408644,Gift Shop
Dafni-Ymittos,37.95,23.716666666666665,Φουρνος ΣΤΟΛΗΣ,37.94545825847605,23.707148167969816,Bakery
Dafni-Ymittos,37.95,23.716666666666665,Inbox Fashion Boutique,37.94590076857686,23.71338839829644,Boutique
Dafni-Ymittos,37.95,23.716666666666665,Première,37.95946154550864,23.721671072221067,Mediterranean Restaurant
"Dionysos, Greece",38.1,23.86666666666667,H Ρέα,38.105516639496976,23.86765909677608,Grocery Store
"Dionysos, Greece",38.1,23.86666666666667,Κατασκήνωση ΤΥΠΕΤ,38.10013175900573,23.87539342843001,Summer Camp
"Dionysos, Greece",38.1,23.86666666666667,Σεραφείμ,38.10625383501612,23.865400672904002,Bakery
"Dionysos, Greece",38.1,23.86666666666667,Στρογγυλό,38.10860246331271,23.86717472028501,Plaza
"Dionysos, Greece",38.1,23.86666666666667,Πλατεία Σεμέλης,38.1042529403856,23.865035423204112,Pedestrian Plaza
"Dionysos, Greece",38.1,23.86666666666667,Πλατεία Αριάδνης,38.104566997621724,23.863227367401123,Plaza
"Dionysos, Greece",38.1,23.86666666666667,Ικάριον,38.108532,23.860554,Bakery
Eleusis,38.03333333333333,23.53333333333333,Παλαιό Ελαιουργείο Ελευσίνας,38.039520096871414,23.53514218102408,Theater
Eleusis,38.03333333333333,23.53333333333333,Επί Περικλέους,38.0392311942217,23.538861098501254,Café
Eleusis,38.03333333333333,23.53333333333333,Rockarolla,38.03932297322557,23.538739066349084,Bar
Eleusis,38.03333333333333,23.53333333333333,La Pasta Di Nonna,38.038596752455696,23.538028967156112,Italian Restaurant
Eleusis,38.03333333333333,23.53333333333333,Ηλιοπότης,38.04081529173294,23.540751484360843,Bar
Eleusis,38.03333333333333,23.53333333333333,Αθιβολές,38.03776700554721,23.538350218500046,Cretan Restaurant
Eleusis,38.03333333333333,23.53333333333333,Τρατα,38.03961048579418,23.54099942924813,Seafood Restaurant
Eleusis,38.03333333333333,23.53333333333333,Εν Έτει,38.03927938117656,23.53921639606258,Café
Eleusis,38.03333333333333,23.53333333333333,Αποσπεριτης,38.040380240447895,23.53952360732181,Greek Restaurant
Eleusis,38.03333333333333,23.53333333333333,Gazoza,38.0422029387499,23.540332858480152,Café
Eleusis,38.03333333333333,23.53333333333333,Αρχαιολογικός Χώρος Ελευσίνας,38.04223036440195,23.539371827808687,Historic Site
Eleusis,38.03333333333333,23.53333333333333,ΡΑΚΟΥΝ,38.04115024774271,23.539946211585498,Greek Restaurant
Eleusis,38.03333333333333,23.53333333333333,Φούρνος Ι. Αλεξάνδρου,38.043787954438784,23.536145675902763,Bakery
Eleusis,38.03333333333333,23.53333333333333,Κυκεών,38.04264032894756,23.539345856851536,Café
Eleusis,38.03333333333333,23.53333333333333,To Podilato (Το Ποδήλατο),38.0397072098305,23.53897336312391,Ice Cream Shop
Eleusis,38.03333333333333,23.53333333333333,Καντίνα,38.038289414566115,23.53792610058205,Snack Place
Eleusis,38.03333333333333,23.53333333333333,Τσιπουράδικο Βασιλιά,38.03858216263615,23.538107972871657,Tsipouro Restaurant
Eleusis,38.03333333333333,23.53333333333333,Παραλία Ελευσίνας,38.04168676120894,23.541208691962634,Beach
Eleusis,38.03333333333333,23.53333333333333,Αρμολόι,38.03740320425011,23.537017950704556,Café
Eleusis,38.03333333333333,23.53333333333333,Ρόδον,38.03748381949461,23.538110998385086,Café
Eleusis,38.03333333333333,23.53333333333333,Baraka!,38.03874776608226,23.538271857985883,Nightclub
Eleusis,38.03333333333333,23.53333333333333,Παγωτά δωδώνη,38.03966816131326,23.538930049496017,Ice Cream Shop
Eleusis,38.03333333333333,23.53333333333333,Μπαρακα,38.03870957437329,23.53824809828258,Nightclub
Eleusis,38.03333333333333,23.53333333333333,Italiko,38.041545275125756,23.54005193324516,Italian Restaurant
Eleusis,38.03333333333333,23.53333333333333,Eleusis Port,38.031781483293095,23.542115496195564,Boat or Ferry
Elliniko-Argyroupoli,37.9,23.75,Μπαραλλού,37.902191544902166,23.750407213997367,Bar
Elliniko-Argyroupoli,37.9,23.75,Αλαργινό Ρακάδικο,37.90305734167022,23.750251091697933,Meze Restaurant
Elliniko-Argyroupoli,37.9,23.75,The Saint Kitchen,37.901785,23.746225,Burger Joint
Elliniko-Argyroupoli,37.9,23.75,Project Industrial,37.89874474433013,23.754379847380573,Café
Elliniko-Argyroupoli,37.9,23.75,Αγγελικό,37.90272767335999,23.754058420561186,Greek Restaurant
Elliniko-Argyroupoli,37.9,23.75,Σχεδία,37.9032884377031,23.750333566716627,Bar
Elliniko-Argyroupoli,37.9,23.75,μικρό καφέ,37.90226830148728,23.746834121354865,Café
Elliniko-Argyroupoli,37.9,23.75,Gym Addict,37.90475565199561,23.753091125194228,Gym
Elliniko-Argyroupoli,37.9,23.75,mezeklik,37.90432154257671,23.746720026445196,Meze Restaurant
Elliniko-Argyroupoli,37.9,23.75,Artworks Studio,37.89661575755129,23.753396380755536,Recording Studio
Elliniko-Argyroupoli,37.9,23.75,Vale Vale,37.90589027024534,23.748125729070008,Beer Bar
Elliniko-Argyroupoli,37.9,23.75,Fabbrica,37.905270450201556,23.750256630775638,Bar
Elliniko-Argyroupoli,37.9,23.75,Beerla bar,37.90434597261906,23.75001514340653,Beer Bar
Elliniko-Argyroupoli,37.9,23.75,Municipal Swimming Center of Argiroupolis (Δημοτικό Κολυμβητήριο Αργυρούπολης),37.89842983209933,23.757275101583936,Pool
Elliniko-Argyroupoli,37.9,23.75,Eterno,37.906082588135355,23.749787308820192,Bar
Elliniko-Argyroupoli,37.9,23.75,SOUVLAKI Friends,37.90605659931729,23.74910552407854,Souvlaki Shop
Elliniko-Argyroupoli,37.9,23.75,Α' Δημοτικό Στάδιο Αργυρούπολης,37.8979144310575,23.756272368101953,Stadium
Elliniko-Argyroupoli,37.9,23.75,Fresh,37.90594715427288,23.751924232460908,Dessert Shop
Elliniko-Argyroupoli,37.9,23.75,I Cafe Bar,37.906139511746176,23.749008264936634,Lounge
Elliniko-Argyroupoli,37.9,23.75,Το Σουβλάκι του Κόλλια,37.90660048534147,23.749560713768002,Souvlaki Shop
Elliniko-Argyroupoli,37.9,23.75,Mejico,37.90697954113809,23.74848633619318,Mexican Restaurant
Elliniko-Argyroupoli,37.9,23.75,Cafe Sis,37.89444428290938,23.753146110023472,Café
Elliniko-Argyroupoli,37.9,23.75,Οι Πίτες της Γεωργίας,37.9077302885354,23.748742006716384,Souvlaki Shop
Elliniko-Argyroupoli,37.9,23.75,Pasta Macaroni,37.906521477579915,23.75122850956497,Italian Restaurant
Elliniko-Argyroupoli,37.9,23.75,7 Monks,37.90757887668912,23.748928900834265,Beer Garden
Elliniko-Argyroupoli,37.9,23.75,CrossFit South Factory,37.905479,23.742921,Gym / Fitness Center
Elliniko-Argyroupoli,37.9,23.75,Σκλαβενίτης Αργυρούπολη,37.89836911275743,23.758360896202387,Supermarket
Elliniko-Argyroupoli,37.9,23.75,Kapu,37.891117698110556,23.749980178800023,Bar
Elliniko-Argyroupoli,37.9,23.75,Coffee Academy,37.90646378904718,23.741880525909043,Café
Elliniko-Argyroupoli,37.9,23.75,ΑΒ Ελληνικό,37.89045507098731,23.747698949846967,Supermarket
Elliniko-Argyroupoli,37.9,23.75,Διονύσης,37.892160204811965,23.748769839370215,Greek Restaurant
